Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,3977388,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.034110829,1.005685138,1325796.0,2295654.08,3976589,321,3977388,1325796.0,2295654.08,3976589,321,0,0.0,0.0,0,0,0,0,0,0,80,0,1.005685138,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,825954,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,14084.31947,9.685769425,117993.4286,311654.9515,824760,3,969,484.5,680.9438303,966,3,825938,206484.5,412183.8856,824760,5,0,0,0,0,72,112,3.632163535,6.053605891,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10294697,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.914121708,0.485686951,2573674.25,5146023.188,10300000,4,10300000,2573674.25,5146023.188,10300000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.485686951,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1988.0,0.0,1988,1988,10300000.0,0.0,10300000,10300000,DDoS
53,64718,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5006.335177,61.80660713,21572.66667,37319.92788,64666,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,30.90330356,30.90330356,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5041872,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.950170889,0.991695148,1260468.0,2519597.377,5039864,3,5041872,1260468.0,2519597.377,5039864,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.991695148,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2008.0,0.0,2008,2008,5039864.0,0.0,5039864,5039864,DDoS
80,1730337,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,6722.967838,4.623376834,247191.0,653524.4068,1729245,2,696,348.0,388.9087297,623,73,1730235,432558.75,864457.5672,1729245,2,0,0,0,0,72,112,1.733766313,2.889610521,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,88703825,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,131.4824924,0.157828594,6823371.154,21700000.0,78500000,3,87900000,12600000.0,29300000.0,78500000,31,833359,166671.8,372038.3976,832194,3,0,0,0,0,172,132,0.090187768,0.067640826,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,908.0,0.0,908,908,43900000.0,48900000.0,78500000,9334982,DDoS
80,7003819,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.426701918,0.571116986,2334606.333,4042788.192,7002816,3,7003819,2334606.333,4042788.192,7002816,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.571116986,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1003.0,0.0,1003,1003,7002816.0,0.0,7002816,7002816,DDoS
80,381887,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,30461.89056,23.56718087,47735.875,134565.073,380767,17,774,387.0,492.1463197,735,39,381832,76366.4,170165.4106,380767,17,0,0,0,0,72,132,7.855726956,15.71145391,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1683935,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6904.660809,4.750777197,240562.1429,629144.8026,1667265,87,16239,8119.5,11341.28566,16139,100,1683841,420960.25,830904.3245,1667265,158,0,0,0,0,72,112,1.781541449,2.969235748,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,150721,4,2,180,122,45,45,45.0,0.0,61,61,61.0,0.0,2003.702205,39.80865307,30144.2,56837.95022,130621,1,130625,43541.66667,75412.91482,130621,1,3,3.0,0.0,3,3,0,0,0,0,104,40,26.53910205,13.26955102,45,61,49.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,57.83333333,45.0,61.0,104,0,0,0,0,0,0,4,180,2,122,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97871914,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,119.1046494,0.12260923,8897446.727,27100000.0,90300000,48,97900000,14000000.0,33800000.0,90300000,182,34749,11583.0,13922.42838,27101,187,0,0,0,0,172,92,0.081739487,0.040869743,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,881.0,0.0,881,881,48900000.0,58500000.0,90300000,7525713,DDoS
80,298099,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,80.51016609,13.41836101,99366.33333,171190.6468,297040,249,298099,99366.33333,171190.6468,297040,249,0,0.0,0.0,0,0,0,0,0,0,80,0,13.41836101,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1609804,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7226.345568,4.969549088,229972.0,608162.1101,1609154,15,435,217.5,286.3782464,420,15,1609749,402437.25,804477.8513,1609154,15,0,0,0,0,72,112,1.863580908,3.10596818,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,48195,1,1,79,161,79,79,79.0,0.0,161,161,161.0,0.0,4979.769686,41.49808071,48195.0,0.0,48195,48195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.74904036,20.74904036,79,161,106.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,159.5,79.0,161.0,20,0,0,0,0,0,0,1,79,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6002862,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.99809291,0.666348818,2000954.0,3460545.435,5996847,994,6002862,2000954.0,3460545.435,5996847,994,0,0.0,0.0,0,0,0,0,0,0,80,0,0.666348818,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,6015.0,0.0,6015,6015,5996847.0,0.0,5996847,5996847,DDoS
80,700450,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16607.89492,11.42122921,100064.2857,264309.1886,699461,46,728,364.0,429.920923,668,60,700403,175100.75,349573.6327,699461,46,0,0,0,0,72,112,4.282960954,7.138268256,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
18893,3920789,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,9.181825393,1.530304232,784157.8,1731610.858,3881693,3,0,0.0,0.0,0,0,3892946,973236.5,1938976.496,3881693,3,0,0,0,0,20,100,0.255050705,1.275253527,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,66043,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,363.3996033,60.56660055,22014.33333,38077.99335,65983,1,66043,22014.33333,38077.99335,65983,1,0,0.0,0.0,0,0,0,0,0,0,80,0,60.56660055,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,92739,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,125438.0573,86.2636,13248.42857,34346.04354,91135,1,1277,638.5,345.775216,883,394,92724,23181.0,45305.63429,91135,161,0,0,0,0,72,112,32.34885,53.91475,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
43878,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,307,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,22257,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,522397.448,449.2968504,2473.0,6938.506486,20971,3,21033,10516.5,14868.33429,21030,3,22198,3699.666667,8591.718842,21234,14,0,0,0,0,72,152,134.7890551,314.5077953,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,188314,1,1,45,109,45,45,45.0,0.0,109,109,109.0,0.0,817.7830645,10.62055928,188314.0,0.0,188314,188314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5.310279639,5.310279639,45,109,66.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,99.5,45.0,109.0,20,0,0,0,0,0,0,1,45,1,109,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56468,9494191,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,5.055723021,0.842620503,1356313.0,3584081.628,9484245,100,0,0.0,0.0,0,0,9488756,1581459.333,3871558.604,9484245,100,0,0,0,0,20,140,0.105327563,0.73729294,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,9946.0,0.0,9946,9946,9484245.0,0.0,9484245,9484245,BENIGN
56422,2204998,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,16.32654542,2.721090903,440999.6,964984.2971,2167107,3,0,0.0,0.0,0,0,2177950,544487.5,1081755.343,2167107,3,0,0,0,0,20,100,0.453515151,2.267575753,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4163183,8,10,1050,7439,517,0,131.25,204.3056184,1460,0,743.9,722.3850082,2039.064821,4.323614888,244893.1176,929193.2366,3847868,4,315311,45044.42857,59124.24092,171876,234,4143461,460384.5556,1327407.85,3999551,4,0,0,0,0,172,212,1.921606617,2.402008271,0,1460,446.7894737,617.6854269,381535.2865,0,0,0,1,0,0,0,0,1,471.6111111,131.25,743.9,172,0,0,0,0,0,0,8,1050,10,7439,8192,31,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,161,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12422.36025,161.0,0.0,161,161,161,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0,0,0,64,0,12422.36025,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,321,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50936,826518,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,58.07496025,9.679160042,118074.0,298156.03,794002,1,0,0.0,0.0,0,0,814997,135832.8333,322532.5753,794002,1,0,0,0,0,20,140,1.209895005,8.469265037,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,29518,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,394098.5162,271.0210719,4216.857143,10889.70467,28911,1,468,234.0,231.9310242,398,70,29470,7367.5,14364.29029,28911,1,0,0,0,0,72,112,101.632902,169.3881699,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,227,2,2,118,286,59,59,59.0,0.0,143,143,143.0,0.0,1779735.683,17621.14537,75.66666667,82.80901722,169,11,47,47.0,0.0,47,47,11,11.0,0.0,11,11,0,0,0,0,64,64,8810.572687,8810.572687,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59.0,143.0,64,0,0,0,0,0,0,2,118,2,286,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101635894,8,5,56,11607,20,0,7.0,5.656854249,8675,0,2321.4,3769.536019,114.7527664,0.127907568,8469657.833,27700000.0,96200000,4,101000000,14400000.0,36100000.0,96200000,98,563813,140953.25,281267.358,562854,4,0,0,0,0,172,112,0.078712349,0.049195218,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4883349.0,0.0,4883349,4883349,96200000.0,0.0,96200000,96200000,DDoS
53,216,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1212962.963,18518.51852,72.0,82.65591328,164,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,9259.259259,9259.259259,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,574178,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,20260.26772,15.67458175,71772.25,202372.0773,572617,3,1125,562.5,726.1986643,1076,49,574059,114811.8,255921.345,572617,3,0,0,0,0,72,132,5.224860583,10.44972117,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,115931259,20,20,3996,5443,3285,0,199.8,731.4086337,1460,0,272.15,544.2458109,81.4189381,0.34503205,2972596.385,4539005.247,10000000,4,116000000,6101645.211,4859817.292,10000000,4,110000000,5811647.895,5074424.888,10000000,48,0,0,0,0,412,408,0.172516025,0.172516025,0,3285,230.2195122,630.4512476,397468.7756,0,0,0,1,0,0,0,0,1,235.975,199.8,272.15,412,0,0,0,0,0,0,20,3996,20,5443,8192,8233,19,20,48029.83333,85040.24983,318046,22814,9612908.083,1299970.717,10000000,5486776,BENIGN
53,47703,1,1,50,123,50,50,50.0,0.0,123,123,123.0,0.0,3626.606293,41.92608431,47703.0,0.0,47703,47703,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.96304216,20.96304216,50,123,74.33333333,42.14656965,1776.333333,0,0,0,0,0,0,0,0,1,111.5,50.0,123.0,20,0,0,0,0,0,0,1,50,1,123,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,182,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1780219.78,21978.02198,60.66666667,64.93329911,131,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10989.01099,10989.01099,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,104,296,52,52,52.0,0.0,148,148,148.0,0.0,2127659.574,21276.59574,62.66666667,68.19335256,137,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10638.29787,10638.29787,52,148,90.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,113.0,52.0,148.0,64,0,0,0,0,0,0,2,104,2,296,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,7640049,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.261778426,7640049.0,0.0,7640049,7640049,7640049,7640049.0,0.0,7640049,7640049,0,0.0,0.0,0,0,0,0,0,0,60,0,0.261778426,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,2,0,0,0,8192,-1,0,28,0.0,0.0,0,0,7640049.0,0.0,7640049,7640049,BENIGN
22,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5023593,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.388728545,0.796242848,1674531.0,2880523.435,5000647,92,5023593,2511796.5,3519766.132,5000647,22946,0,0.0,0.0,0,0,0,0,0,0,72,32,0.597182136,0.199060712,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101003824,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,115.4708756,0.118807383,9182165.818,28400000.0,94700000,1,101000000,14400000.0,35500000.0,94700000,1,252458,84152.66667,144945.9695,251521,5,0,0,0,0,172,92,0.079204922,0.039602461,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,998.0,0.0,998,998,50400000.0,62700000.0,94700000,6032854,DDoS
80,92153879,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,126.5600551,0.162771227,6582419.929,24100000.0,90200000,3,91000000,11400000.0,31800000.0,90200000,3,1170562,234112.4,517130.0827,1159143,14,0,0,0,0,192,132,0.097662736,0.065108491,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,808826.0,0.0,808826,808826,90200000.0,0.0,90200000,90200000,DDoS
80,2890948,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,10.37721882,1.72953647,722737.0,1442888.495,2887069,3,2890948,722737.0,1442888.495,2887069,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.72953647,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
39918,6054403,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.937100157,1.156183359,1009067.167,2459332.087,6029142,1,0,0.0,0.0,0,0,6038892,1207778.4,2695226.657,6029142,1,0,0,0,0,20,120,0.165169051,0.991014308,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,25261.0,0.0,25261,25261,6029142.0,0.0,6029142,6029142,BENIGN
53,170,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1388235.294,23529.41176,56.66666667,92.08872533,163,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11764.70588,11764.70588,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,40,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,150,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,1200000.0,26666.66667,50.0,48.50773134,99,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,40,40,13333.33333,13333.33333,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6116820,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.904509206,0.817418201,1529205.0,3057747.369,6115826,1,6116820,1529205.0,3057747.369,6115826,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.817418201,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,994.0,0.0,994,994,6115826.0,0.0,6115826,6115826,DDoS
443,64173183,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.347610434,0.140245498,8021647.875,20300000.0,58000000,48,64200000,10700000.0,23300000.0,58000000,48,58100000,58100000.0,0.0,58100000,58100000,1,0,0,0,140,40,0.109079832,0.031165666,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,258,686,6,20,93463.0,69.29646456,93512,93414,32000000.0,36800000.0,58000000,5938051,BENIGN
80,1879192,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,6190.426524,4.257148817,268456.0,709816.3139,1878168,3,810,405.0,479.4183976,744,66,1879146,469786.5,938921.0603,1878168,3,0,0,0,0,72,112,1.596430806,2.660718011,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1145168,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2127.59774,10158.33485,8.732343202,127240.8889,381367.9544,1144222,3,636,318.0,381.8376618,588,48,1145123,190853.8333,467053.1666,1144222,3,0,0,0,0,72,152,2.619702961,6.112640241,0,5840,1057.545455,1846.729724,3410410.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,32133,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,6099.648337,124.4826191,10711.0,18503.50959,32077,8,48,48.0,0.0,48,48,8,8.0,0.0,8,8,0,0,0,0,40,64,62.24130956,62.24130956,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53800,71068465,5,10,11613,68,11595,0,2322.6,5183.42983,20,0,6.8,5.006662228,164.3626326,0.211064077,5076318.929,18800000.0,70300000,1,71100000,17800000.0,35100000.0,70400000,6,70400000,7827385.0,23400000.0,70300000,1,0,0,0,0,112,212,0.070354692,0.140709385,0,11595,730.4375,2897.219747,8393882.263,0,0,0,0,1,1,0,0,2,779.1333333,2322.6,6.8,112,0,0,0,0,0,0,5,11613,10,68,229,256,3,20,191295.0,0.0,191295,191295,70300000.0,0.0,70300000,70300000,BENIGN
21802,6443400,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.587112394,0.931185399,1288680.0,2858821.98,6402642,1,0,0.0,0.0,0,0,6434817,1608704.25,3195994.474,6402642,1,0,0,0,0,20,100,0.155197567,0.775987833,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,40758.0,0.0,40758,40758,6402642.0,0.0,6402642,6402642,BENIGN
80,81921318,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,142.4415559,0.170895688,6301639.846,19100000.0,68900000,4,80300000,10000000.0,24100000.0,68900000,4,1615263,403815.75,806814.2684,1614037,69,0,0,0,0,192,112,0.109861514,0.061034174,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1895.0,0.0,1895,1895,40200000.0,40700000.0,68900000,11400000,DDoS
