Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5524256,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.724079405,1841418.667,3188699.777,5523412,128,5524256,2762128.0,3905045.282,5523412,844,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543059554,0.181019851,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
8080,1013827,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.75450841,5.918169471,202765.4,276907.7835,512666,489,1013338,506669.0,9445.532383,513348,499990,1013145,506572.5,9376.943025,513203,499942,0,0,0,0,92,60,2.959084735,2.959084735,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53042,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.0845,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,102625787,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81832368,0.165650374,6414111.688,13200000.0,51300000,4,103000000,7894286.538,14300000.0,51300000,4,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.136417955,0.029232419,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205677.5,4532693.767,6410776,579,19200000.0,18800000.0,51300000,5932137,DoS slowloris
53932,39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
49450,66,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.5454545455,33.0,42.4264068712,63,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,30303.0303030303,15151.5151515152,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,351,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,752566,1,1,62,215,62,62,62.0,0.0,215,215,215.0,0.0,368.0740294,2.657574219,752566.0,0.0,752566,752566,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1.32878711,1.32878711,62,215,113.0,88.33459119,7803.0,0,0,0,0,0,0,0,0,1,169.5,62.0,215.0,20,0,0,0,0,0,0,1,62,1,215,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4359241,6,8,1424,1144,856,0,237.3333333,364.5993235,961,0,143.0,334.66273,589.0933766,3.211568252,335326.2308,984008.3045,3604006,1,4221959,844391.8,1628037.271,3756508,92732,4246527,606646.7143,1376697.507,3716914,1,0,0,0,0,200,264,1.376386394,1.835181858,0,961,171.2,328.4781358,107897.8857,0,0,0,1,0,0,0,0,1,183.4285714,237.3333333,143.0,200,0,0,0,0,0,0,6,1424,8,1144,29200,248,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47189,1,1,51,119,51,51,51.0,0.0,119,119,119.0,0.0,3602.534489,42.38275869,47189.0,0.0,47189,47189,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.19137935,21.19137935,51,119,73.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,110.5,51.0,119.0,32,0,0,0,0,0,0,1,51,1,119,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,459,1,1,98,182,98,98,98.0,0.0,182,182,182.0,0.0,610021.7865,4357.298475,459.0,0.0,459,459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2178.649237,2178.649237,98,182,126.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,189.0,98.0,182.0,32,0,0,0,0,0,0,1,98,1,182,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,276180,2,2,62,186,31,31,31.0,0.0,93,93,93.0,0.0,897.9650952,14.48330799,92060.0,159449.1332,276176,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,40,7.241653994,7.241653994,31,93,55.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,69.75,31.0,93.0,80,0,0,0,0,0,0,2,62,2,186,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5355437,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.746904501,1785145.667,3091212.165,5354570,122,5355437,2677718.5,3785639.696,5354570,867,0,0.0,0.0,0,0,0,0,0,0,104,40,0.560178376,0.186726125,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
80,5203226,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768753846,1734408.667,3003326.176,5202351,122,5203226,2601613.0,3677998.952,5202351,875,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576565385,0.192188462,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
80,3001997,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999334776,1500998.5,711355.7858,2004003,997994,3001997,1500998.5,711355.7858,2004003,997994,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999334776,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42684,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,60,323,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57920,82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.243902439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12195.1219512195,12195.1219512195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,52,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66264,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,1720.3911626222,30.1823010986,66264.0,0.0,66264,66264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,15.0911505493,15.0911505493,49,65,54.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,32,0,0,0,0,0,0,1,49,1,65,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5198894,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.769394414,1732964.667,3000883.98,5198087,130,5198894,2599447.0,3675031.932,5198087,807,0,0.0,0.0,0,0,0,0,0,0,104,40,0.57704581,0.192348603,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
35928,41,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,902439.0244,73170.73171,20.5,23.33452378,37,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,20,48780.4878,24390.2439,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
41815,16186,3,1,168,6,168,0,56.0,96.99484522,6,6,6.0,0.0,10750.03089,247.1271469,5395.333333,8347.559304,15015,58,16186,8093.0,9871.210665,15073,1113,0,0.0,0.0,0,0,0,0,0,0,96,20,185.3453602,61.78178673,0,168,34.8,74.50637557,5551.2,0,0,0,0,1,0,0,0,0,43.5,56.0,6.0,96,0,0,0,0,0,0,3,168,1,6,340,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5678362,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.704428495,1892787.333,3277806.282,5677672,90,5678362,2839181.0,4014232.469,5677672,690,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528321372,0.176107124,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
80,3001257,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999581175,1500628.5,711839.4469,2003975,997282,3001257,1500628.5,711839.4469,2003975,997282,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999581175,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,5208050,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768041781,1736016.667,3006113.911,5207178,126,5208050,2604025.0,3681414.278,5207178,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576031336,0.192010445,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
53,23532,1,1,40,152,40,40,40.0,0.0,152,152,152.0,0.0,8159.102499,84.99065103,23532.0,0.0,23532,23532,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.49532551,42.49532551,40,152,77.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,116.0,40.0,152.0,32,0,0,0,0,0,0,1,40,1,152,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5009,0,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35604,89,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22471.91011,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11235.95506,11235.95506,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,240,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,69488,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4907.322128,100.7368179,11581.33333,27408.34863,67525,52,69488,23162.66667,39575.91881,68860,52,68129,34064.5,47320.2929,67525,604,0,0,0,0,92,72,57.56389592,43.17292194,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,30685,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,4106.240834,65.17842594,30685.0,0.0,30685,30685,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.58921297,32.58921297,47,79,57.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,86.5,47.0,79.0,20,0,0,0,0,0,0,1,47,1,79,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24845,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80.49909439,24845.0,0.0,24845,24845,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40.24954719,40.24954719,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,256,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61276,4,4,168,556,42,42,42.0,0.0,139,139,139.0,0.0,11815.3926496508,130.556824858,8753.7142857143,14891.7261335983,32265,1,61009,20336.3333333333,35220.9645003275,61006,1,29009,9669.6666666667,16744.8898871666,29005,1,0,0,0,0,80,104,65.278412429,65.278412429,42,139,85.1111111111,51.1234888394,2613.6111111111,0,0,0,0,0,0,0,0,1,95.75,42.0,139.0,80,0,0,0,0,0,0,4,168,4,556,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,19311241,11,1,3112,0,389,0,282.9090909,181.7016536,0,0,0.0,0.0,161.1496641,0.621399733,1755567.364,2490074.282,6535757,132,19300000,1931124.1,2552003.157,6535757,317,0,0.0,0.0,0,0,0,0,0,0,360,40,0.569616422,0.051783311,0,389,239.3846154,196.9778069,38800.25641,0,0,0,1,0,0,0,0,0,259.3333333,282.9090909,0.0,360,0,0,0,0,0,0,11,3112,1,0,29200,28960,8,32,6539023.0,0.0,6539023,6539023,6535757.0,0.0,6535757,6535757,DoS Slowhttptest
53,61532,4,2,148,380,37,37,37.0,0.0,190,190,190.0,0.0,8580.900995,97.51023858,12306.4,16847.50137,30998,3,31005,10335.0,17894.68293,30998,3,3,3.0,0.0,3,3,0,0,0,0,104,40,65.00682572,32.50341286,37,190,80.71428571,74.65635558,5573.571429,0,0,0,0,0,0,0,0,0,94.16666667,37.0,190.0,104,0,0,0,0,0,0,4,148,2,380,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,101691,4,2,120,214,30,30,30.0,0.0,107,107,107.0,0.0,3284.4597850351,59.0022715875,20338.2,41660.7567706109,94665,3,94672,31557.3333333333,54652.8425091809,94665,3,3,3.0,0.0,3,3,0,0,0,0,104,64,39.334847725,19.6674238625,30,107,52.0,37.5721528085,1411.6666666667,0,0,0,0,0,0,0,0,0,60.6666666667,30.0,107.0,104,0,0,0,0,0,0,4,120,2,214,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8767055,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,110.1852332,0.912507108,1252436.429,2167453.456,5004553,40,3762502,1254167.333,2168288.743,3757891,919,8766912,2922304.0,2603799.343,5005121,3084,0,0,0,0,136,136,0.456253554,0.456253554,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
53,493,1,1,86,168,86,86,86.0,0.0,168,168,168.0,0.0,515212.981744422,4056.7951318459,493.0,0.0,493,493,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2028.3975659229,2028.3975659229,86,168,113.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,170.0,86.0,168.0,32,0,0,0,0,0,0,1,86,1,168,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,108776408,196,260,60213,58830,1882,0,307.2091836735,403.4644357184,1430,0,226.2692307692,373.4403714366,1094.3825245636,4.192085475,239069.028571429,1930456.73773225,17409104,1,108699459,557433.123076923,2934739.89156877,17409104,141,108739429,419843.355212355,2552657.73086656,17477927,1,0,0,0,0,3932,5212,1.8018613007,2.3902241743,0,1882,260.4879649891,388.0407268139,150575.605666244,0,0,0,1,0,0,0,0,1,261.0592105263,307.2091836735,226.2692307692,3932,0,0,0,0,0,0,196,60213,260,58830,8192,1622,195,20,1201514.83333333,2297102.35597576,5890250,243081,16886083.8333333,279558.953985321,17409104,16677332,BENIGN
53,196,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,2204081.633,20408.16327,65.33333333,107.0996421,189,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,80,10204.08163,10204.08163,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,64,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,22953,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,87.13457936,22953.0,0.0,22953,22953,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.56728968,43.56728968,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,262,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53528,44,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.2727,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.27273,22727.27273,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
123,16294,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5891.7392905364,122.7445685528,16294.0,0.0,16294,16294,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,61.3722842764,61.3722842764,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5732184,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.697814306,1910728.0,3308682.979,5731266,147,5732184,2866092.0,4051967.929,5731266,918,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52336073,0.174453577,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
80,5426410,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.737135602,1808803.333,3100742.041,5389168,105,5426410,2713205.0,3784383.167,5389168,37242,0,0.0,0.0,0,0,0,0,0,0,72,32,0.552851701,0.1842839,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,1531914.894,21276.59574,62.66666667,68.19335256,137,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10638.29787,10638.29787,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,111489,2,2,56,158,28,28,28.0,0.0,79,79,79.0,0.0,1919.471876,35.87797899,37163.0,64324.0408,111438,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,64,17.9389895,17.9389895,28,79,48.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,60.5,28.0,79.0,80,0,0,0,0,0,0,2,56,2,158,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,86418,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,1365.4562706844,23.1433266218,86418.0,0.0,86418,86418,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.5716633109,11.5716633109,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,15873.01587,15873.01587,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,5507786,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.726244629,1835928.667,3177381.946,5504853,159,5507786,2753893.0,3890444.942,5504853,2933,0,0.0,0.0,0,0,0,0,0,0,104,40,0.544683472,0.181561157,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
53,120594,2,2,66,252,33,33,33.0,0.0,126,126,126.0,0.0,2636.947112,33.16914606,40198.0,69621.51427,120590,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,16.58457303,16.58457303,33,126,70.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,87.75,33.0,126.0,64,0,0,0,0,0,0,2,66,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1413173.653,23952.09581,55.66666667,55.89573627,115,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,40,0,0,0,0,0,0,2,102,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23969,2,2,60,194,30,30,30.0,0.0,97,97,97.0,0.0,10597.0211523218,166.8822228712,7989.6666666667,13832.4464334164,23962,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,83.4411114356,83.4411114356,30,97,56.8,36.6974113528,1346.7,0,0,0,0,0,0,0,0,1,71.0,30.0,97.0,64,0,0,0,0,0,0,2,60,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71616,1,1,48,112,48,48,48.0,0.0,112,112,112.0,0.0,2234.137623,27.92672029,71616.0,0.0,71616,71616,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,13.96336014,13.96336014,48,112,69.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,104.0,48.0,112.0,32,0,0,0,0,0,0,1,48,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5505881,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.726495905,1835293.667,3177941.156,5504864,100,5505881,2752940.5,3891807.536,5504864,1017,0,0.0,0.0,0,0,0,0,0,0,104,40,0.544871929,0.181623976,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
80,5074862,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788198773,1691620.667,2929211.723,5073983,123,5074862,2537431.0,3587226.24,5073983,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59114908,0.197049693,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
80,3001213,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.99959583,1500606.5,711580.6458,2003770,997443,3001213,1500606.5,711580.6458,2003770,997443,0,0.0,0.0,0,0,0,0,0,0,120,0,0.99959583,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,4050296,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.987582142,1350098.667,2337892.169,4049664,91,4050296,2025148.0,2863097.984,4049664,632,0,0.0,0.0,0,0,0,0,0,0,104,40,0.740686607,0.246895536,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
